name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2024-12-01T00:00:00,50.3,50.3,46.4,86.34,0,0,,0,0,6.7,3.4,70,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-01T01:00:00,50,50,46.4,87.38,0,0,,0,0,7.2,0,0,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-01T02:00:00,50,50,46.4,87.38,0,0,,0,0,5.4,2.2,140.6,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-01T03:00:00,49.5,49.5,46.5,89.51,0,0,,0,0,4.9,2.2,140,1018,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-01T04:00:00,48.1,48.1,46.3,93.45,0,0,,0,0,5.1,2.2,93,1018,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-01T05:00:00,48.1,47.2,46.3,93.45,0,0,,0,0,4.9,3.4,110,1018,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-01T06:00:00,46.3,46.3,46.3,100,0,0,,0,0,5.1,2.2,43,1018,25,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-01T07:00:00,46.3,46.3,46.3,100,0,0,,0,0,7.4,2.2,53.2,1019,25,3.1,0.1,0,0,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T08:00:00,48.1,48.1,48.1,100,0,0,,0,0,9.2,0,0,1020,25,3.1,55.4,0.2,1,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T09:00:00,53.5,53.5,48.1,81.87,0,0,,0,0,9.8,0,0,1020,25,3.1,148.4,0.5,1,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T10:00:00,58.9,58.9,48.1,67.35,0,0,,0,0,9.8,2.2,195.1,1020,25,3.7,361.3,1.3,4,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T11:00:00,60.7,60.7,48.1,63.16,0,0,,0,0,11.6,2.2,216.4,1020,25,3.7,571.1,2.1,6,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T12:00:00,64.3,64.3,46.3,52,0,0,,0,0,13.4,4.7,240,1018,25,3.7,663.3,2.4,7,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T13:00:00,66.1,66.1,44.5,45.62,0,0,,0,0,15.7,9.2,280,1017,25,3.7,678.9,2.4,7,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T14:00:00,66.1,66.1,44.5,45.62,0,0,,0,0,15.7,8.1,280,1016,25,4.3,614.7,2.2,6,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T15:00:00,67.9,67.9,48.1,49.11,0,0,,0,0,15.4,6.9,270,1015,25,4.3,484.6,1.7,5,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T16:00:00,66.1,66.1,46.3,48.84,0,0,,0,0,15.4,8.1,280,1014,25,4.3,316.7,1.1,3,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T17:00:00,64.3,64.3,40.9,42.3,0,0,,0,0,14.8,6.9,270,1014,25,5,125.8,0.5,1,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-12-01T18:00:00,60.7,60.7,46.3,59.03,0,0,,0,0,11,4.7,250,1015,25,5,5.3,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-01T19:00:00,58.9,58.9,49.9,72.03,0,0,,0,0,9.8,3.4,240,1015,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-01T20:00:00,57.1,57.1,49.9,76.83,0,0,,0,0,8.5,0,0,1016,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-01T21:00:00,53.5,53.5,48.1,81.87,0,0,,0,0,7.6,4.7,90,1017,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-01T22:00:00,53.5,53.5,48.1,81.87,0,0,,0,0,7.8,3.4,90,1017,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-01T23:00:00,51.7,51.7,48.1,87.47,0,0,,0,0,7.8,3.4,100,1017,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-02T00:00:00,51.7,51.7,48.1,87.47,0,0,,0,0,7.6,2.2,165.8,1017,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-02T01:00:00,49.9,49.9,48.1,93.5,0,0,,0,0,8.5,2.2,160.6,1017,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-02T02:00:00,49.9,49.9,48.1,93.5,0,0,,0,0,6.9,2.2,153.4,1017,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-02T03:00:00,48.1,47.2,48.1,100,0,0,,0,0,6.3,3.4,90,1016,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-12-02T04:00:00,48.2,47.3,48.2,100,0,0,,0,0,6,3.4,80,1016,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-02T05:00:00,48.2,48.2,46.4,93.45,0,0,,0,0,6,2.2,85.2,1016,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-02T06:00:00,46.4,46.4,45.7,97.3,0,0,,0,0,6.5,2.2,80,1017,27.9,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2024-12-02T07:00:00,46.4,46.4,46.4,100,0,0,,0,0,6.5,2.2,55.9,1018,28,3.1,0.1,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T08:00:00,48.2,48.2,48.2,100,0,0,,0,0,6.9,2.2,64.2,1018,28,2.5,65.8,0.2,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T09:00:00,53.8,53.8,48,80.9,0,0,,0,0,9.6,0,0,1019,27.9,3.1,260.7,0.9,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-12-02T10:00:00,59,59,50,72.04,0,0,,0,0,12.1,0,0,1020,28,3.1,452.4,1.6,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T11:00:00,62.6,62.6,50,63.4,0,0,,0,0,14.5,0,0,1019,28,3.1,588.6,2.1,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T12:00:00,64.2,64.2,50,59.83,0,0,,0,0,15.7,3.4,250,1019,27.9,3.7,642.5,2.3,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-12-02T13:00:00,68,68,48.2,49.13,0,0,,0,0,17,2.2,230.9,1018,28,3.1,613.8,2.2,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T14:00:00,68,68,48.2,49.13,0,0,,0,0,16.8,6.9,290,1017,28,4.3,506,1.8,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T15:00:00,66.2,66.2,48.2,52.28,0,0,,0,0,16.6,12.8,280,1017,28,4.3,389.4,1.4,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T16:00:00,64.4,64.4,50,59.53,0,0,,0,0,15.7,11.4,280,1017,28,4.3,278.7,1,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T17:00:00,62.6,62.6,50,63.4,0,0,,0,0,13.9,6.9,280,1017,28,4.3,114.7,0.4,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-12-02T18:00:00,59,59,50,72.04,0,0,,0,0,9.8,3.4,260,1017,28,4.3,5,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-02T19:00:00,59,59,50,72.04,0,0,,0,0,8.3,3.4,270,1018,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-02T20:00:00,57.2,57.2,51.8,82.14,0,0,,0,0,6.5,5.8,200,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-02T21:00:00,53.7,53.7,46,74.99,0,0,,0,0,5.6,5.4,110,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-02T22:00:00,53.6,53.6,46.4,76.52,0,0,,0,0,6.3,2.2,191.8,1020,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-02T23:00:00,51.8,51.8,48.2,87.48,0,0,,0,0,6.9,2.2,197.7,1020,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-03T00:00:00,50,50,48.2,93.5,0,0,,0,0,7.2,2.2,215.2,1020,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-03T01:00:00,50,50,48.2,93.5,0,0,,0,0,7.8,2.2,239.2,1020,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-03T02:00:00,48.2,47.3,48.2,100,0,0,,0,0,6.7,3.4,80,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-03T03:00:00,47.8,46.8,46.7,96.14,0,0,,0,0,7.4,3.4,90,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-12-03T04:00:00,48.2,47.3,46.4,93.45,0,0,,0,0,7.8,3.4,70,1018,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
