name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2022-06-01T00:00:00,68.7,68.7,68,97.81,0,0,,0,0,5.4,2.2,90,1011,83.2,4.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-06-01T01:00:00,68.4,68.4,66.1,92.24,0.031,100,rain,0,0,5.8,1.3,67.9,1007,80.3,,0,0,0,,"Rain, Partially cloudy",rain,remote
Kathmandu,2022-06-01T02:00:00,66.2,66.2,66.2,100,0,0,,0,0,7.2,2.2,80,1010,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-06-01T03:00:00,66.2,66.2,66.2,100,0,0,,0,0,7.6,2.2,93.3,1010,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-06-01T04:00:00,66.2,66.2,66.2,100,0,0,,0,0,6.5,2.2,85.9,1010,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-06-01T05:00:00,66.2,66.2,66.2,100,0,0,,0,0,5.8,3.4,100,1010,89.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-06-01T06:00:00,68,68,68,100,0,0,,0,0,6.9,0,0,1011,89.2,1.9,7.9,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T07:00:00,69.8,69.8,68,94.02,0,0,,0,0,6.7,0,0,1011,89.2,2.5,83,0.3,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T08:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,6.7,2.2,249.5,1011,50,3.1,238.9,0.9,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T09:00:00,76.5,76.5,68.5,76.53,0,0,,0,0,8.5,0.9,110,1010.9,44,3.4,373.4,1.3,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-01T10:00:00,78.8,78.8,66.2,65.36,0,0,,0,0,11.6,3.4,10,1011,50,3.7,558.3,2,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T11:00:00,80.6,82.8,66.2,61.62,0,0,,0,0,14.5,4.7,290,1011,50,4.3,653.3,2.4,7,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T12:00:00,80.6,83,67.1,63.52,0,0,,0,0,15.2,6.1,274,1010,65.3,4.4,688.5,2.5,7,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-01T13:00:00,78.8,78.8,68,69.55,0,0,,0,0,16.6,8.1,260,1010,89.2,4.3,541.7,2,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T14:00:00,75.2,75.2,68,78.36,0,0,,0,0,17.9,8.1,270,1009,89.2,4.3,566,2,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T15:00:00,75.7,75.7,67.3,75.15,0,0,,0,0,15.9,7.6,250,1008.9,89.2,4.4,416.1,1.5,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-01T16:00:00,78.8,78.8,66.2,65.36,0,0,,0,0,15.2,4.7,260,1008,89.2,5,310.2,1.1,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T17:00:00,78.8,78.8,66.2,65.36,0,0,,0,0,12.8,4.7,240,1009,89.2,5,284.3,1,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-06-01T18:00:00,77,77,67.6,72.72,0,0,,0,0,10.1,5.1,260,1008.9,83.2,5,136.2,0.5,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-01T19:00:00,75.2,75.2,68,78.36,0,0,,0,0,7.6,4.7,270,1010,50,4.3,43.2,0.2,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-06-01T20:00:00,73.4,73.4,66.2,78.21,0,0,,0,0,4.7,2.2,78.9,1010,28,4.3,0.3,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-06-01T21:00:00,73.4,73.4,67.3,81.09,0,0,,0,0,5.4,0.9,121.9,1011,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-06-01T22:00:00,71.6,71.6,68,88.44,0,0,,0,0,5.6,3.4,70,1011,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
