name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2023-07-01T00:00:00,71.1,71.1,69.6,95.09,0,0,,0,0,6.9,0,0,1011,71.3,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T01:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,8.9,2.2,175.5,1011,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T02:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,8.1,3.4,150,1010,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T03:00:00,71.1,71.1,69.9,96.15,0,0,,0,0,7.8,0.9,158.7,1010,83.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T04:00:00,69.8,69.8,69.8,100,0,0,,0,0,9.2,0,0,1009,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T05:00:00,69.8,69.8,68,94.02,0,0,,0,0,8.9,3.4,200,1010,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T06:00:00,69.6,69.6,68.1,95.07,0,0,,0,0,7.2,2.2,90,1010,83.3,4.3,1.8,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-07-01T07:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,8.5,2.2,192,1011,89.2,4.3,10,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T08:00:00,75.2,75.2,69.8,83.34,0,0,,0,0,8.7,5.8,90,1011,89.2,4.3,34,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T09:00:00,74.5,74.5,68.9,82.79,0,0,,0,0,9.4,9.2,100,1012,83.3,4.3,59.1,0.2,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-07-01T10:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,10.1,9.2,90,1012,89.2,3.1,96.4,0.3,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T11:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,11.2,4.7,100,1013,89.2,3.1,113.9,0.4,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T12:00:00,71.4,71.4,69.8,94.76,0,0,,0,0,11,4.7,70,1013,89.2,3.7,115,0.4,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-07-01T13:00:00,75.2,75.2,69.8,83.34,0,0,,0,0,11.2,9.2,80,1012,89.2,4.3,65.5,0.2,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T14:00:00,75.2,75.2,69.8,83.34,0,0,,0,0,8.7,9.2,100,1012,89.2,4.3,129.1,0.5,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T15:00:00,74.3,74.3,70.5,87.9,0,0,,0,0,8.3,4.7,80,1011,89.1,4.4,147.6,0.5,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-07-01T16:00:00,78.8,78.8,71.6,78.64,0,0,,0,0,8.7,8.1,110,1010,89.2,5,317.3,1.1,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T17:00:00,78.8,78.8,69.8,73.97,0,0,,0,0,10.1,4.7,100,1009,50,6.2,339.7,1.2,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T18:00:00,77.1,77.1,69.3,76.81,0.165,100,rain,0,0,11,4.7,200,1010.9,83.1,5,212.8,0.8,2,,"Rain, Partially cloudy",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-07-01T19:00:00,75.2,75.2,68,78.36,0,0,,0,0,10.1,5.8,220,1011,89.2,5,61.7,0.2,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-01T20:00:00,75.2,75.2,68,78.36,0,0,,0,0,11.4,4.7,160,1011,89.2,5,1.3,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T21:00:00,73.7,73.7,67.6,81.12,0,0,,0,0,10.1,4.7,190,1013,71.3,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T22:00:00,73.4,73.4,68,83.22,0,0,,0,0,8.9,5.8,210,1013,89.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-01T23:00:00,71.6,71.6,68,88.44,0,0,,0,0,7.4,2.2,184.2,1013,89.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-02T00:00:00,71.7,71.7,68.3,89.1,0,0,,0,0,7.2,3.4,200,1013,83.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-02T01:00:00,71.6,71.6,68,88.44,0,0,,0,0,8.9,3.4,190,1012,89.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-02T02:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,6.7,3.4,220,1012,89.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-02T03:00:00,71.4,71.4,69.3,93.02,0,0,,0,0,6,0,0,1011,89.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-02T04:00:00,71.6,71.6,68,88.44,0,0,,0,0,6,4.7,150,1010,89.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-02T05:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,6.7,0,0,1010,89.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-07-02T06:00:00,70.9,70.9,68.9,93.45,0,0,,0,0,8.1,4.7,190,1009.9,89.2,4.3,2.5,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-07-02T07:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,9.8,2.2,160.8,1011,89.2,3.7,40,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-02T08:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,11.2,0,0,1011,89.2,3.7,106.7,0.4,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-07-02T09:00:00,73.6,73.6,69.4,86.71,0,0,,0,0,13,2.2,140,1012,89.2,4.3,255.4,0.9,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-07-02T10:00:00,71.1,71.1,69,92.9,0,0,,0,0,13.4,2.7,179.2,1008,100,,327.3,1.2,3,,Overcast,cloudy,remote
Kathmandu,2023-07-02T11:00:00,74.4,74.4,70.2,86.95,0,0,,0,0,13.2,1.6,178.3,1008,100,,273.6,1,3,,Overcast,cloudy,remote
Kathmandu,2023-07-02T12:00:00,80.9,84.3,69.6,68.55,0,0,,0,0,13.9,3.4,120,1011,89.2,5,180.2,0.6,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
