name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2024-04-01T00:00:00,60.7,60.7,48.1,63.16,0,0,,0,0,9.2,4.7,50,1016,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T01:00:00,60.7,60.7,48.1,63.16,0,0,,0,0,10.5,3.4,70,1015,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T02:00:00,57.1,57.1,49.9,76.83,0,0,,0,0,9.2,3.4,100,1014,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T03:00:00,57.1,57.1,49.9,76.83,0,0,,0,0,8.3,4.7,90,1013,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T04:00:00,57.1,57.1,49.9,76.83,0,0,,0,0,7.6,3.4,110,1012,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T05:00:00,55.3,55.3,49.9,82,0,0,,0,0,7.6,3.4,90,1012,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T06:00:00,55.3,55.3,49.9,82,0,0,,0,0,7.6,3.4,80,1013,25,4.3,0,0,0,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T07:00:00,57.1,57.1,49.9,76.83,0,0,,0,0,7.6,3.4,90,1014,25,4.3,41.5,0.1,0,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T08:00:00,60.7,60.7,49.9,67.55,0,0,,0,0,8.5,0,0,1014,25,4.3,238,0.9,2,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T09:00:00,64.3,64.3,49.9,59.51,0,0,,0,0,8.1,2.2,319.2,1014,25,4.3,468,1.7,5,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T10:00:00,69.7,69.7,49.9,49.39,0,0,,0,0,11,3.4,110,1014,25,4.3,666.8,2.4,7,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T11:00:00,75.1,75.1,48.1,38.48,0,0,,0,0,13.4,2.2,259.3,1013,25,5,858,3.1,9,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T12:00:00,78.7,78.7,46.3,31.92,0,0,,0,0,16.1,3.4,350,1013,25,6.2,961.7,3.5,10,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T13:00:00,78.7,78.7,49.9,36.53,0,0,,0,0,18.8,9.2,280,1012,25,6.2,991.1,3.6,10,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T14:00:00,80.5,79.8,49.9,34.43,0,0,,0,0,22.6,10.3,280,1011,50,6.2,945.8,3.4,9,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T15:00:00,80.5,79.8,49.9,34.43,0,0,,0,0,23.9,8.1,280,1010,25,6.2,815,2.9,8,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T16:00:00,80.5,79.7,48.1,32.2,0,0,,0,0,23,6.9,320,1010,50,6.2,632,2.3,6,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T17:00:00,78.7,78.7,46.3,31.92,0,0,,0,0,20.6,11.4,290,1010,88,6.2,409.2,1.5,4,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T18:00:00,76.9,76.9,46.3,33.87,0,0,,0,0,19.2,10.3,290,1010,88,6.2,186.9,0.7,2,,Partially cloudy,partly-cloudy-day,VNKT
Kathmandu,2024-04-01T19:00:00,75.1,75.1,44.5,33.59,0,0,,0,0,15.7,4.7,280,1011,88,5,16.2,0.1,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T20:00:00,71.5,71.5,44.5,37.91,0,0,,0,0,14.1,3.4,270,1012,50,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T21:00:00,69.7,69.7,44.5,40.3,0,0,,0,0,12.3,6.9,200,1013,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T22:00:00,67.9,67.9,44.5,42.87,0,0,,0,0,11.4,3.4,210,1013,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-01T23:00:00,66.1,66.1,49.9,55.9,0,0,,0,0,10.5,3.4,110,1013,25,5,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-04-02T00:00:00,62.3,62.3,50,64.2,0,0,,0,0,10.1,3.7,90,1012.4,28,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-04-02T01:00:00,60.8,60.8,50,67.57,0,0,,0,0,9.8,2.2,29.2,1012,28,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-04-02T02:00:00,60.8,60.8,50,67.57,0,0,,0,0,9.2,4.7,100,1012,28,5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-04-02T03:00:00,59,59,50,72.04,0,0,,0,0,8.5,2.2,37,1011,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-04-02T04:00:00,59,59,50,72.04,0,0,,0,0,8.3,2.2,48.2,1011,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-04-02T05:00:00,57.2,57.2,50,76.84,0,0,,0,0,7.6,3.4,90,1011,53.3,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-04-02T06:00:00,57.2,57.2,50,76.84,0,0,,0,0,7.2,2.2,29.5,1011,89.2,3.7,0,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
