name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2022-08-01T00:00:00,71.4,71.4,69.4,93.37,0,0,,0,0,5.4,0,0,1010,83.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-08-01T01:00:00,69.8,69.8,69.8,100,0,0,,0,0,5.6,2.2,137.5,1009,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-08-01T02:00:00,69.8,69.8,68.7,96.38,0,0,,0,0,5.6,0,150.7,1009,89.2,3.6,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-08-01T03:00:00,70.1,70.1,68.6,95.19,0,0,,0,0,4.9,4.7,210,1004,90,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,44454099999
Kathmandu,2022-08-01T04:00:00,69.8,69.8,68,94.02,0,0,,0,0,4.5,0,0,1009,89.2,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-08-01T05:00:00,69.8,69.8,68,94.02,0,0,,0,0,5.1,0,158,1010,89.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-08-01T06:00:00,69.1,69.1,68.1,96.82,0,0,,0,0,5.8,0,360,1010,89.2,1.9,0.7,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-08-01T07:00:00,69.8,69.8,69.8,100,0,0,,0,0,6.7,0,0,1010,89.2,3.1,28.2,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-08-01T08:00:00,69.8,69.8,69.8,100,0,0,,0,0,7.2,0,0,1010,89.2,3.7,97.8,0.4,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-08-01T09:00:00,73.2,73.2,69.9,89.49,0.504,100,rain,0,0,7.4,0,210,1011,89.2,3.7,112.7,0.4,1,,"Rain, Partially cloudy",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-08-01T10:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,9.2,2.2,208.4,1011,89.2,3.7,158.7,0.6,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-08-01T11:00:00,75.2,75.2,69.8,83.34,0,0,,0,0,9.4,3.4,270,1011,89.2,3.7,139,0.5,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-08-01T12:00:00,74.6,74.6,72,91.45,0,0,,0,0,10.7,4.7,290,1010,89.2,3.7,265.9,1,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-08-01T13:00:00,77,77,71.6,83.45,0,0,,0,0,15,2.2,215.8,1009,89.2,5,609.5,2.2,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-08-01T14:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,14.1,5.8,290,1009,89.2,4.3,529,1.9,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-08-01T15:00:00,74.5,74.5,71.2,89.56,0,0,,0,0,13,6.9,300,1008,89.2,2.5,406.8,1.5,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-08-01T16:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,14.5,5.8,190,1008,89.2,3.7,405.5,1.5,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-08-01T17:00:00,75.2,75.2,69.8,83.34,0,0,,0,0,14.3,2.2,242.9,1008,89.2,5,206.5,0.7,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-08-01T18:00:00,74.3,74.3,70.4,87.69,0.445,100,rain,0,0,11.4,4.7,170,1008,83.2,5,66.6,0.2,1,,"Rain, Partially cloudy",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-08-01T19:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,9.8,0,0,1008,89.2,5,29.3,0.1,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-08-01T20:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,8.5,2.2,181.2,1009,89.2,5,0.1,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-08-01T21:00:00,73.3,73.3,67.9,83.22,0,0,,0,0,6.5,1.8,159.3,1010,88,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2022-08-01T22:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,5.6,3.4,20,1010,89.2,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-08-01T23:00:00,71.5,71.5,69.7,94.06,0,0,,0,0,6.5,3.4,40,1011,88,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
