name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2024-03-01T00:00:00,55.4,55.4,42.8,62.49,0,0,,0,0,5.8,2.2,134.7,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-03-01T01:00:00,53.6,53.6,44.6,71.47,0,0,,0,0,4.7,2.2,171.1,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-03-01T02:00:00,51.8,51.8,44.6,76.36,0,0,,0,0,5.4,2.2,197,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-03-01T03:00:00,51.8,51.8,44.6,76.36,0,0,,0,0,5.6,2.2,189.5,1019,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-03-01T04:00:00,50,50,44.6,81.62,0,0,,0,0,5.4,2.2,182.2,1018,28,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-03-01T05:00:00,48.2,48.2,44.6,87.29,0,0,,0,0,4.9,2.2,195.7,1019,28,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-03-01T06:00:00,48.2,47.3,42.8,81.49,0,0,,0,0,4.9,3.4,90,1020,28,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-03-01T07:00:00,48.2,48.2,42.8,81.49,0,0,,0,0,4.7,2.2,143.6,1021,89.2,1.2,2.2,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-03-01T08:00:00,50,50,44.6,81.62,0,0,,0,0,5.8,2.2,133.9,1022,89.2,1.9,109.6,0.4,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-03-01T09:00:00,55.4,55.4,46.4,71.66,0,0,,0,0,8.7,0,0,1023,50,1.9,338.9,1.2,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
