name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2023-09-01T00:00:00,73,73,69.9,90.14,0,0,,0,0,6.5,3.4,160,1015,50,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T01:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,5.8,3.4,200,1015,50,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T02:00:00,71.6,71.6,68,88.44,0,0,,0,0,5.4,2.2,17.6,1014,50,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T03:00:00,71.9,71.9,68.6,89.11,0,0,,0,0,5.6,0,0,1014,71.3,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T04:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,5.6,2.2,38.9,1014,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T05:00:00,71.6,71.6,68,88.44,0,0,,0,0,5.6,0.9,44.1,1014,50,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T06:00:00,70.1,70.1,68.8,95.43,0,0,,0,0,6.3,0,360,1014,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-09-01T07:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,6.7,2.2,76.3,1015,89.2,4.3,49.7,0.2,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T08:00:00,77,77,69.8,78.5,0,0,,0,0,6,0,0,1015,50,4.3,234.8,0.8,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T09:00:00,80.6,83.9,69.8,69.74,0,0,,0,0,8.7,2.2,224,1016,50,4.3,468.2,1.7,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T10:00:00,82.4,86.3,69.8,65.77,0,0,,0,0,10.1,2.2,251.8,1016,50,4.3,617.7,2.2,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T11:00:00,82.4,85.4,68,61.84,0,0,,0,0,12.8,2.2,245,1015,89.2,5,731.6,2.6,7,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T12:00:00,84.9,90.4,71.5,64.45,0,0,,0,0,13.9,4.7,270,1015,83.2,5,709.5,2.6,7,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T13:00:00,82.4,86.3,69.8,65.77,0,0,,0,0,15.7,6.9,250,1014,89.2,4.3,680.8,2.5,7,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T14:00:00,80.6,83.9,69.8,69.74,0,0,,0,0,14.3,12.8,210,1014,89.2,4.3,576.8,2.1,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T15:00:00,78.6,78.6,71.2,78.08,0,0,,0,0,14.5,6.9,210,1012.9,83.2,4.4,521.8,1.9,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-09-01T16:00:00,80.6,83.9,69.8,69.74,0,0,,0,0,16.3,6.9,200,1013,89.2,4.3,465.2,1.7,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T17:00:00,80.6,84.6,71.6,74.14,0,0,,0,0,16.3,5.8,330,1012,89.2,4.3,291.5,1,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-09-01T18:00:00,77.8,77.8,69.6,76.11,0,0,,0,0,13.9,12.6,290,1012,83.2,4.3,120.2,0.4,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-09-01T19:00:00,77,77,69.8,78.5,0,0,,0,0,14.1,9.2,270,1012,89.2,4.3,16.8,0.1,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T20:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,11.4,3.4,250,1013,50,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T21:00:00,74.8,74.8,70.1,85.48,0,0,,0,0,6,9,200,1014,83.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T22:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,4.7,3.4,230,1014,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-01T23:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,4.9,2.2,36.6,1014,50,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-02T00:00:00,73.2,73.2,69.9,89.49,0,0,,0,0,4.9,7.2,200,1014,83.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-09-02T01:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,7.6,0,0,1014,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
