name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2025-01-01T00:00:00,48.5,47.7,44.2,84.84,0,0,,0,0,5.1,3.4,80,1021,38,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2025-01-01T01:00:00,48.2,48.2,44.6,87.29,0,0,,0,0,5.4,0,0,1020,28,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2025-01-01T02:00:00,46.4,45.3,44.6,93.4,0,0,,0,0,4.5,3.4,100,1020,28,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2025-01-01T03:00:00,45.2,43.8,44.4,97.17,0,0,,0,0,4.7,3.4,80,1019,28,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2025-01-01T04:00:00,44.6,43.2,42.8,93.35,0,0,,0,0,5.1,3.4,90,1019,28,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2025-01-01T05:00:00,44.6,44.6,42.8,93.35,0,0,,0,0,4.7,0,0,1019,28,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2025-01-01T06:00:00,43.2,43.2,42.4,97.02,0,0,,0,0,4,1.4,358,1019,27,3.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT,NPI0000VNSI,44449099999"
Kathmandu,2025-01-01T07:00:00,42.8,42.8,42.8,100,0,0,,0,0,4,2.7,80,1020,26.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T08:00:00,45.3,45.3,43.5,93.37,0,0,,0,0,4,2.2,639,1020,26.9,2.5,39.3,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T09:00:00,49.3,49.3,44.7,84.1,0,0,,0,0,5.1,1.4,353,1021,27,2.5,209.7,0.8,2,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT,NPI0000VNSI,44449099999"
Kathmandu,2025-01-01T10:00:00,53.2,53.2,44.6,72.67,0,0,,0,0,7.2,1.4,639,1022,26.9,3.1,405.4,1.5,4,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T11:00:00,59.7,59.7,44.6,57.4,0,0,,0,0,9.6,1.4,639,1021,26.9,2.7,543.8,2,5,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T12:00:00,62.5,62.5,45.3,53.34,0,0,,0,0,11.9,2.9,132,1020,27,3.3,619,2.2,6,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT,NPI0000VNSI,44449099999"
Kathmandu,2025-01-01T13:00:00,65.1,65.1,42.2,43.17,0,0,,0,0,14.5,3.4,154,1019,26.9,4.3,616.4,2.2,6,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T14:00:00,66.2,66.2,41.7,40.8,0,0,,0,0,13.6,3.9,210,1017,26.9,4.3,530.5,1.9,5,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T15:00:00,65.1,65.1,44.8,47.74,0,0,,0,0,13,8.2,241,1017,27,4.3,428.7,1.5,4,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT,NPI0000VNSI,44449099999"
Kathmandu,2025-01-01T16:00:00,62.6,62.6,43.5,49.58,0,0,,0,0,12.8,7.6,273,1017,26.9,4.3,319.9,1.2,3,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T17:00:00,60.2,60.2,44.6,56.49,0,0,,0,0,12.5,7.6,267,1017,26.9,4.3,148.4,0.5,1,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T18:00:00,56.6,56.6,46.9,69.81,0,0,,0,0,10.1,5.6,259,1017,27,4.3,13.3,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT,NPI0000VNSI,44449099999"
Kathmandu,2025-01-01T19:00:00,55.4,55.4,44,65.24,0,0,,0,0,8.7,3.9,233,1018,26.9,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T20:00:00,54.8,54.8,43.5,65.71,0,0,,0,0,7.4,3.8,127,1019,26.9,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T21:00:00,52,52,44.7,75.99,0,0,,0,0,5.6,3.4,113,1020,26.9,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T22:00:00,51.2,51.2,44.6,78.28,0,0,,0,0,4.9,3.9,86,1020,26.9,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-01T23:00:00,48.9,48.9,44.6,85.12,0,0,,0,0,5.8,2.9,295,1020,26.9,4.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T00:00:00,48.3,48.3,44.6,87.07,0,0,,0,0,6,2.7,95,1019,26.9,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T01:00:00,47.6,46.6,44.6,89.53,0,0,,0,0,6.5,3.4,86,1019,26.9,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T02:00:00,46.4,46.4,44.6,93.4,0,0,,0,0,5.8,2.1,289,1019,26.9,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T03:00:00,44.6,44.6,44.6,100,0,0,,0,0,5.8,2.9,295,1018,26.9,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T04:00:00,44.6,44.6,44.6,100,0,0,,0,0,5.8,2.7,80,1018,26.9,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T05:00:00,44,42,42.8,95.78,0,0,,0,0,5.6,3.9,86,1018,26.9,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T06:00:00,42.6,42.6,42.3,98.72,0,0,,0,0,5.6,2.9,288,1018,27,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,NPI0000VNKT,VNKT,NPI0000VNSI,44449099999"
Kathmandu,2025-01-02T07:00:00,44,44,42.8,95.78,0,0,,0,0,5.6,2.2,639,1019,26.9,2.9,0,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T08:00:00,45.3,45.3,44.6,97.47,0,0,,0,0,6.5,2.2,639,1020,26.9,2.3,39.1,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T09:00:00,49.7,49.7,44.9,83.46,0,0,,0,0,7.4,1.4,363,1021,27.1,2.1,218.1,0.8,2,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT,NPI0000VNSI,44449099999"
Kathmandu,2025-01-02T10:00:00,56.1,56.1,44.6,65.33,0,0,,0,0,8.9,0.8,382,1022,26.9,3.1,406.3,1.5,4,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T11:00:00,59.7,59.7,46.4,61.46,0,0,,0,0,10.1,2.9,333,1022,26.9,3.3,558.3,2,6,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT"
Kathmandu,2025-01-02T12:00:00,61.8,61.8,44.1,52.14,0,0,,0,0,11.4,2.7,125,1021,27,4,655.5,2.4,7,,Partially cloudy,partly-cloudy-day,"44454099999,NPI0000VNKT,VNKT,NPI0000VNSI,44449099999"
