name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2023-11-01T00:00:00,60.9,60.9,55.2,81.43,0,0,,0,0,3.8,2.2,50,1025,28,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T01:00:00,59,59,55.4,87.84,0,0,,0,0,5.4,2.2,50.1,1025,28,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T02:00:00,59,59,53.6,82.26,0,0,,0,0,5.4,0,0,1024,28,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T03:00:00,57.5,57.5,54.9,90.82,0,0,,0,0,5.1,3.4,90,1024,28,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T04:00:00,57.2,57.2,53.6,87.75,0,0,,0,0,4.9,2.2,67.4,1024,28,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T05:00:00,57.2,57.2,53.6,87.75,0,0,,0,0,4.7,2.2,27.9,1024,28,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T06:00:00,56,56,53.7,92.3,0,0,,0,0,5.4,3.4,100,1024,50,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2023-11-01T07:00:00,57.2,57.2,55.4,93.7,0,0,,0,0,5.8,2.2,152.6,1025,89.2,3.7,7.6,0,0,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-01T08:00:00,59,59,55.4,87.84,0,0,,0,0,6.7,0,0,1025,89.2,4.3,104.4,0.4,1,5,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-01T09:00:00,61.9,61.9,56.3,81.9,0,0,,0,0,7.2,2.2,90,1026,83.2,4.4,261.1,0.9,3,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-11-01T10:00:00,66.2,66.2,55.4,68.18,0,0,,0,0,9.4,0,0,1026,89.2,4.3,403.8,1.5,4,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-01T11:00:00,68,68,55.4,64.07,0,0,,0,0,11,3.4,130,1025,89.2,3.7,475.1,1.7,5,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-01T12:00:00,69.6,69.6,57.4,65.1,0,0,,0,0,13,2.2,80,1024,83.2,3.7,584.4,2.1,6,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-11-01T13:00:00,71.6,71.6,51.8,49.67,0,0,,0,0,12.8,0,0,1023,89.2,3.7,475.7,1.7,5,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-01T14:00:00,71.6,71.6,53.6,53.06,0,0,,0,0,13,3.4,130,1022,89.2,4.3,401.7,1.4,4,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-01T15:00:00,72.5,72.5,57.2,58.66,0,0,,0,0,13,2.2,290,1021,44.1,4.4,370.4,1.3,4,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-11-01T16:00:00,73.4,73.4,51.8,46.74,0,0,,0,0,13.2,2.2,236.5,1021,89.2,3.7,208.9,0.8,2,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-01T17:00:00,69.8,69.8,53.6,56.41,0,0,,0,0,12.1,5.8,240,1021,50,4.3,91.4,0.3,1,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-01T18:00:00,64.2,64.2,56.3,75.56,0,0,,0,0,10.5,5.8,260,1022,50,4.1,10.4,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2023-11-01T19:00:00,66.2,66.2,57.2,72.76,0,0,,0,0,9.2,5.8,290,1023,28,4.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T20:00:00,64.4,64.4,57.2,77.46,0,0,,0,0,7.8,2.2,258.9,1024,28,4.3,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T21:00:00,60.8,60.8,55.4,82.39,0,0,,0,0,6,3.4,100,1024,28,4.3,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T22:00:00,60.8,60.8,55.4,82.39,0,0,,0,0,5.1,2.2,64.8,1024,28,4.3,0,0,0,5,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-01T23:00:00,59,59,55.4,87.84,0,0,,0,0,4.5,2.2,53.5,1024,28,4.3,0,0,0,5,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-02T00:00:00,58.6,58.6,55,87.82,0,0,,0,0,4.5,2.2,100,1023,28,4,0,0,0,5,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-02T01:00:00,57.2,57.2,53.6,87.75,0,0,,0,0,5.4,2.2,56,1023,28,3.7,0,0,0,5,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-02T02:00:00,55.4,55.4,53.6,93.65,0,0,,0,0,5.1,2.2,69.7,1023,28,3.7,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-02T03:00:00,57.2,57.2,53.6,87.75,0,0,,0,0,5.8,3.4,150,1022,28,3.7,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-02T04:00:00,53.6,53.6,53.6,100,0,0,,0,0,6.5,3.4,80,1022,28,3.7,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-02T05:00:00,53.6,53.6,51.8,93.6,0,0,,0,0,7.2,3.4,90,1022,28,3.7,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-02T06:00:00,51.6,51.6,50.6,96.2,0,0,,0,0,8.1,2.2,100,1022,28,3.7,0,0,0,5,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2023-11-02T07:00:00,53.6,53.6,51.8,93.6,0,0,,0,0,8.3,0,0,1023,28,4.3,10.3,0,0,5,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T08:00:00,59,59,53.6,82.26,0,0,,0,0,8.7,2.2,117.3,1024,28,4.3,148.5,0.5,1,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T09:00:00,62.6,62.6,55.4,77.31,0,0,,0,0,9.4,2.2,202.1,1024,28,4.3,355,1.3,4,5,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T10:00:00,66.2,66.2,57.2,72.76,0,0,,0,0,11,2.2,228.6,1024,28,4.3,539.9,1.9,5,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T11:00:00,69.8,69.8,55.4,60.24,0,0,,0,0,12.8,2.2,234.6,1023,28,4.3,636.9,2.3,6,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T12:00:00,73.6,73.6,52.5,47.78,0,0,,0,0,13.6,4.7,280,1022,27.9,5,666.1,2.4,7,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-11-02T13:00:00,75.2,75.2,46.4,35.98,0,0,,0,0,15.2,5.8,300,1021,28,6.2,626.2,2.3,6,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T14:00:00,75.2,75.2,48.2,38.5,0,0,,0,0,15,9.2,290,1020,28,6.2,539.6,1.9,5,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T15:00:00,75.2,75.2,51.8,44.01,0,0,,0,0,15,10.3,290,1019,28,6.2,447.8,1.6,4,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T16:00:00,73.4,73.4,53.6,49.94,0,0,,0,0,14.5,9.2,270,1019,28,6.2,291.6,1,3,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T17:00:00,71.6,71.6,53.6,53.06,0,0,,0,0,14.3,8.1,260,1019,28,6.2,105.5,0.4,1,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-11-02T18:00:00,65.5,65.5,57.2,74.59,0,0,,0,0,12.5,5.8,240,1019,27.9,6.2,11.8,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2023-11-02T19:00:00,64.4,64.4,57.2,77.46,0,0,,0,0,10.5,3.4,260,1020,28,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2023-11-02T20:00:00,64.4,64.4,57.2,77.46,0,0,,0,0,9.4,6.9,280,1020,28,5,0,0,0,5,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
