name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2024-10-01T00:00:00,71.6,71.6,71.6,100,0,0,,0,0,5.1,0,0,1014,83.2,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T01:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,7.8,4.7,50,1013,89.2,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T02:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,8.1,0,0,1013,89.2,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T03:00:00,71.1,71.1,69.9,96.15,0,0,,0,0,7.6,3.4,90,1013,83.2,5,0,0,0,5,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T04:00:00,69.8,69.8,69.8,100,0,0,,0,0,6,2.2,203.6,1012,89.2,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T05:00:00,69.8,69.8,69.8,100,0,0,,0,0,5.1,2.2,234.7,1012,89.2,5,0,0,0,3,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T06:00:00,69.1,69.1,68.3,97.45,0,0,,0,0,6.3,0,359,1013,83.1,5,0,0,0,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-10-01T07:00:00,69.8,69.8,69.8,100,0,0,,0,0,8.3,2.2,180,1013,50,5,17,0.1,0,3,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-01T08:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,9.4,0,0,1014,50,5,121.9,0.4,1,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-01T09:00:00,75.9,75.9,69.6,80.99,0,0,rain,0,0,9.2,2.2,340,1014,44.1,5,315.9,1.1,3,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-10-01T10:00:00,78.8,78.8,69.8,73.97,0,0,rain,0,0,10.3,2.2,219.3,1015,50,5,514.6,1.9,5,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-01T11:00:00,80.6,83.3,68,65.57,0,0,rain,0,0,12.3,3.4,100,1014,28,5,547.5,2,5,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-01T12:00:00,84.9,89.6,70.3,61.73,0,0,rain,0,0,13.6,3.4,200,1014,28,5,649.5,2.3,6,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-10-01T13:00:00,84.2,87.4,68,58.35,0,0,rain,0,0,16.1,5.8,240,1013,89.2,5,521.3,1.9,5,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-01T14:00:00,82.4,85.4,68,61.84,0,0,,0,0,15,5.8,240,1012,89.2,5,540,1.9,5,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-01T15:00:00,84.2,88.8,70.5,63.7,0,0,rain,0,0,14.5,9.2,290,1011,71.2,6.2,548.5,2,5,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-10-01T16:00:00,80.6,83.9,69.8,69.74,0,0,rain,0,0,11.6,11.4,290,1011,50,6.2,394.2,1.4,4,60,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-01T17:00:00,78.8,78.8,71.6,78.64,0,0,rain,0,0,12.5,8.1,280,1011,50,5,138.3,0.5,1,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-01T18:00:00,76.1,76.1,70.4,82.58,0,0,rain,0,0,11.9,9.2,270,1011,49.9,5,58.5,0.2,0,30,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2024-10-01T19:00:00,75.2,75.2,71.6,88.6,0,0,rain,0,0,9.4,6.9,270,1011,50,5,0,0,0,30,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T20:00:00,75.2,75.2,69.8,83.34,0,0,rain,0,0,8.1,5.8,260,1012,50,4.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T21:00:00,73.7,73.7,71.4,92.41,0,0,rain,0,0,8.5,3.9,250,1013,28,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T22:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,9.2,2.2,204.9,1014,28,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-01T23:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,11,2.2,113.5,1014,89.2,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-02T00:00:00,72.9,72.9,71.2,94.44,0,0,,0,0,12.3,2.2,210,1014,71.3,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-02T01:00:00,71.6,71.6,71.6,100,0,0,,0,0,7.2,2.2,153.8,1013,89.2,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-02T02:00:00,71.6,71.6,71.6,100,0,0,,0,0,6.7,0,0,1013,89.2,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-02T03:00:00,71.7,71.7,71.2,98.19,0,0,,0,0,7.4,0,0,1013,71.3,4.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-02T04:00:00,71.6,71.6,71.6,100,0,0,,0,0,7.4,2.2,259.1,1012,89.2,4.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-02T05:00:00,71.6,71.6,71.6,100,0,0,,0,0,7.2,0,0,1012,89.2,4.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-10-02T06:00:00,70.6,70.6,69.6,96.75,0,0,,0,0,1.3,2.2,150,1012,83.1,4.3,0,0,0,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-10-02T07:00:00,71.6,71.6,71.6,100,0,0,,0,0,1.1,0,0,1013,89.2,4.3,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-02T08:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,0.9,2.2,41.7,1014,89.2,3.7,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-02T09:00:00,75.6,75.6,69.8,82.46,0,0,,0,0,1.8,3.4,110,1014,83,3.7,385,1.4,4,10,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-10-02T10:00:00,78.8,78.8,68,69.55,0,0,rain,0,0,1.6,2.2,302.4,1013,28,4.3,591,2.1,6,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-02T11:00:00,82.4,87.2,71.6,69.92,0,0,rain,0,0,2.2,2.2,274.7,1013,28,4.3,644,2.3,6,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-10-02T12:00:00,84.7,90.1,71.5,64.63,0,0,rain,0,0,2.5,4.7,210,1012,71.2,5,543,2,5,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-10-02T13:00:00,82.4,86.3,69.8,65.77,0,0,rain,0,0,2.7,11.4,210,1012,89.2,6.2,589,2.1,6,30,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
