name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2022-02-01T00:00:00,44.9,44.9,41.6,87.84,0,0,,0,0,8.3,2.7,114,1014,34,2.9,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T01:00:00,42.8,42.8,41,93.3,0,0,,0,0,8.9,2.2,211.2,1014,28,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T02:00:00,42.8,42.8,41,93.3,0,0,,0,0,7.8,2.2,202.8,1013,28,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T03:00:00,42.8,42.8,40.3,90.62,0,0,,0,0,8.3,1.3,100,1012,38,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T04:00:00,41,41,41,100,0,0,,0,0,8.7,2.2,208.7,1012,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T05:00:00,41,39.1,41,100,0,0,,0,0,8.9,3.4,100,1012,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T06:00:00,40.6,40.6,39.7,96.71,0,0,,0,0,9.4,0.9,360,1012,38,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-01T07:00:00,41,41,39.2,93.25,0,0,,0,0,9.2,2.2,234.2,1013,89.2,0.6,0,0,0,,Partially cloudy,fog,"44454099999,VNKT"
Kathmandu,2022-02-01T08:00:00,44.6,44.6,42.8,93.35,0,0,,0,0,8.5,2.2,130.3,1013,50,1.2,22,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-01T09:00:00,46.1,46.1,43,89,0,0,,0,0,8.7,0.9,360,1014,27.9,1.5,114.4,0.4,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-01T10:00:00,53.6,53.6,42.8,66.72,0,0,,0,0,10.1,2.2,194.4,1013,28,3.1,176.6,0.6,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-01T11:00:00,55.4,55.4,39.2,54.36,0,0,,0,0,12.5,3.4,260,1012,28,3.7,450.9,1.6,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-01T12:00:00,58.8,58.8,41.2,51.92,0,0,,0,0,13.6,6,206,1011,38,3.7,463.5,1.7,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-01T13:00:00,55.4,55.4,37.4,50.67,0,0,,0,0,16.8,9.2,210,1009,50,4.3,445,1.6,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-01T14:00:00,55.4,55.4,37.4,50.67,0,0,,0,0,16.6,11.4,210,1008,50,4.3,469.3,1.7,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-01T15:00:00,55,55,40.4,57.78,0,0,,0,0,15.2,10.9,222,1008,59.2,4,372.2,1.3,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-01T16:00:00,53.6,53.6,39.2,58.05,0,0,,0,0,14.5,9.2,240,1008,89.2,3.7,305.6,1.1,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-01T17:00:00,51.8,51.8,39.2,62.02,0,0,,0,0,14.3,5.8,320,1009,89.2,3.1,191.5,0.7,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-01T18:00:00,50,50,40.7,70.03,0,0,,0,0,12.8,6.3,308,1010,89,3.4,40.6,0.1,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-01T19:00:00,48.2,44.6,41,76.03,0,0,,0,0,10.7,8.1,280,1010,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T20:00:00,48.2,45.1,41,76.03,0,0,,0,0,9.2,6.9,270,1011,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T21:00:00,46.7,45,40.8,79.7,0,0,,0,0,8.5,4.1,306,1012,34,3.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T22:00:00,44.6,43.2,41,87.1,0,0,,0,0,7.4,3.4,70,1012,28,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-01T23:00:00,42.8,41.2,39.2,87,0,0,,0,0,6.7,3.4,100,1012,28,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-02T00:00:00,42.6,42.6,40.3,91.37,0,0,,0,0,6,2,60,1012,28,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-02T01:00:00,41,39.1,39.2,93.25,0,0,,0,0,6,3.4,100,1013,28,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-02T02:00:00,41,39.1,39.2,93.25,0,0,,0,0,5.6,3.4,90,1012,28,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-02T03:00:00,39.9,36,38.8,95.89,0,0,,0,0,5.6,5.4,86,1012,28,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-02T04:00:00,39.2,39.2,39.2,100,0,0,,0,0,6.5,2.2,121.9,1012,28,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-02T05:00:00,39.2,39.2,37.4,93.2,0,0,,0,0,6.7,2.2,105.9,1012,28,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-02-02T06:00:00,38.3,38.3,37.9,98.74,0,0,,0,0,6.5,0.9,360,1013,27.9,1.6,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-02T07:00:00,39.2,39.2,39.2,100,0,0,,0,0,6.9,0,0,1014,28,1.2,0,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-02T08:00:00,42.8,42.8,41,93.3,0,0,,0,0,8.7,0,0,1015,28,1.2,36.4,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-02T09:00:00,45.3,45.3,41,84.77,0,0,,0,0,10.5,0.9,130,1016,28,1.2,198.3,0.7,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-02T10:00:00,51.8,51.8,41,66.51,0,0,,0,0,14.1,2.2,165.4,1016,28,2.5,384.8,1.4,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-02T11:00:00,53.6,53.6,39.2,58.05,0,0,,0,0,14.5,3.4,130,1016,50,2.5,345.2,1.2,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-02T12:00:00,57,57,41.9,56.97,0,0,,0,0,14.1,3.4,158,1015,44,3,257.2,0.9,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-02T13:00:00,55.4,55.4,41,58.3,0,0,,0,0,15,10.3,220,1014,50,3.7,371,1.3,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-02T14:00:00,53.6,53.6,41,62.25,0,0,,0,0,14.1,10.3,210,1014,89.2,3.7,255.4,0.9,3,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-02-02T15:00:00,54.3,54.3,43,65.45,0,0,,0,0,13.4,10.3,204,1014,83.1,3.2,210,0.8,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-02-02T16:00:00,51.8,51.8,42.8,71.28,0,0,,0,0,13.2,9,216,1014,89.2,2.5,200.3,0.7,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
