name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2024-08-01T00:00:00,75.2,75.2,71.4,87.96,0,0,,0,0,7.4,3.4,140,1012,83.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-08-01T01:00:00,75.2,75.2,75.2,100,0,0,,0,0,8.7,2.2,89.8,1011,88,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-08-01T02:00:00,73.4,73.4,73.4,100,0,0,,0,0,7.4,4.7,100,1011,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-08-01T03:00:00,73.3,73.3,73.3,100,0,0,,0,0,7.6,2.2,180.9,1010,88,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,VNKT
Kathmandu,2024-08-01T04:00:00,73.4,73.4,73.4,100,0,0,,0,0,8.5,2.2,350,1009,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-08-01T05:00:00,73.4,73.4,73.4,100,0,0,,0,0,9.2,0,0,1009,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-08-01T06:00:00,72.7,72.7,71.6,96.43,0,0,,0,0,8.1,3.6,110,1008.9,71.3,4.3,1.3,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-08-01T07:00:00,75.2,75.2,73.4,94.15,0,0,,0,0,5.6,2.2,63.2,1009,89.2,4.3,31.7,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-08-01T08:00:00,78.8,78.8,71.6,78.64,0,0,,0,0,5.8,2.2,130.8,1009,50,4.3,81.5,0.3,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-08-01T09:00:00,81.3,85.7,71.8,72.96,0,0,,0,0,7.2,3.6,140,1009,28.1,5,151.6,0.5,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-08-01T10:00:00,80.6,83.9,69.8,69.74,0,0,,0,0,8.9,11.4,220,1010,28,5,388.2,1.4,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-08-01T11:00:00,82.4,86.3,69.8,65.77,0,0,,0,0,10.3,12.8,220,1010,50,5,490.2,1.8,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
