name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2024-07-01T00:00:00,73.7,73.7,71.2,91.74,0,0,,0,0,12.1,2.2,220,1008,83.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-07-01T01:00:00,73.4,73.4,73.4,100,0,0,,0,0,11.4,0,0,1008,89.2,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-07-01T02:00:00,73.4,73.4,73.4,100,0,0,,0,0,9.2,2.2,207.5,1007,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-07-01T03:00:00,71.9,71.9,71.9,100,0,0,,0,0,8.1,0,0,1007,83.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-07-01T04:00:00,73.4,73.4,73.4,100,0,0,,0,0,7.4,2.2,246.4,1007,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-07-01T05:00:00,71.6,71.6,71.6,100,0,0,,0,0,7.4,4.7,280,1007,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2024-07-01T06:00:00,70.7,70.7,70.7,100,0,0,,0,0,7.4,1.9,249,1006,83.1,4.4,4.1,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2024-07-01T07:00:00,71.6,71.6,71.6,100,0,0,,0,0,6.3,4.7,280,1007,89.2,4.3,59.2,0.2,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-07-01T08:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,8.5,5.8,290,1007,89.2,4.3,152.2,0.5,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-07-01T09:00:00,77.4,77.4,72.7,85.63,0.406,100,rain,0,0,10.1,3.4,60,1007,71.2,4.4,249.6,0.9,2,,"Rain, Partially cloudy",rain,"44454099999,VNKT,44449099999"
Kathmandu,2024-07-01T10:00:00,77,77,69.8,78.5,0,0,,0,0,11.2,2.2,202.9,1007,89.2,5,396.8,1.4,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-07-01T11:00:00,80.6,83.9,69.8,69.74,0,0,,0,0,12.5,3.4,260,1007,89.2,5,516.5,1.9,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2024-07-01T12:00:00,80.6,84.9,72.3,75.79,0,0,,0,0,13.2,8,270,1006.9,83.1,5,552.7,2,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
