name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2022-01-01T00:00:00,42.8,41.2,41,93.3,0,0,,0,0,6.3,3.4,100,1025,28,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-01-01T01:00:00,42.8,42.8,41,93.3,0,0,,0,0,5.1,2.2,297.7,1025,28,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-01-01T02:00:00,41,39.1,41,100,0,0,,0,0,5.1,3.4,90,1024,28,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-01-01T03:00:00,41,41,41,100,0,0,,0,0,6.5,0,0,1024,28,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-01-01T04:00:00,39.2,35.8,39.2,100,0,0,,0,0,7.4,4.7,90,1024,28,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-01-01T05:00:00,39.2,39.2,39.2,100,0,0,,0,0,8.1,0,0,1024,100,0,0,0,0,,Overcast,cloudy,"44454099999,VNKT"
Kathmandu,2022-01-01T06:00:00,39,39,39,99.99,0,0,,0,0,,0.9,86.4,1025,100,0,0,0,0,,Overcast,cloudy,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-01T07:00:00,41,41,41,100,0,0,,0,0,7.6,0,0,1025,50,0.6,0,0,0,,Partially cloudy,fog,"44454099999,VNKT"
Kathmandu,2022-01-01T08:00:00,42.8,42.8,42.8,100,0,0,,0,0,7.2,2.2,73.5,1026,89.2,1.2,20.7,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-01-01T09:00:00,44.4,44.4,44.3,99.59,0,0,,0,0,6.9,0,0,1026,71.3,1.2,142.6,0.5,1,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-01T10:00:00,51.8,51.8,44.6,76.36,0,0,,0,0,7.6,2.2,184.2,1026,28,2.5,380.3,1.4,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-01-01T11:00:00,57.2,57.2,44.6,62.72,0,0,,0,0,10.1,3.4,80,1025,28,3.1,520.3,1.9,5,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-01-01T12:00:00,60.6,60.6,42.8,51.85,0,0,,0,0,14.1,3.9,134,1023,28,3.4,643,2.3,6,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
