name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kathmandu,2022-05-01T00:00:00,62.9,62.9,60.1,90.33,0,0,,0,0,11.6,3.9,166,1013,71.3,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-05-01T01:00:00,62.6,62.6,59,88.01,0,0,,0,0,5.4,3.4,100,1013,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-05-01T02:00:00,60.8,60.8,59,93.79,0,0,,0,0,6.7,3.4,90,1012,89.2,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-05-01T03:00:00,61.1,61.1,59.1,93.08,0,0,,0,0,7.2,4,54,1012,71.3,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-05-01T04:00:00,60.8,60.8,59,93.79,0,0,,0,0,7.2,2.2,191.9,1013,89.2,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-05-01T05:00:00,60.8,60.8,59,93.79,0,0,,0,0,7.4,3.4,110,1013,89.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"44454099999,VNKT"
Kathmandu,2022-05-01T06:00:00,61.6,61.6,58.3,88.65,0,0,,0,0,8.3,3.4,154,1014,83.2,2.2,1.4,0,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-05-01T07:00:00,64.4,64.4,60.8,88.1,0,0,,0,0,9.2,2.2,97.4,1015,89.2,2.5,39.7,0.1,0,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-05-01T08:00:00,68,68,60.8,77.77,0,0,,0,0,8.7,3.4,250,1015,89.2,3.1,156.7,0.6,2,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2022-05-01T09:00:00,70.1,70.1,59.1,68.17,0,0,,0,0,9.6,2.9,249,1015,55.9,3.4,420.3,1.5,4,,Partially cloudy,partly-cloudy-day,"44454099999,VNKT,44449099999"
