timestamp,pm25,temp,feelslike,dew,humidity,precip,precipprob,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
2022-01-01 06:00:00,74.0,39.0,39.0,39.0,99.99,0.0,0,none,8.1,0.9,86.4,1025.0,100.0,0.0,0.0,0.0,0,Overcast,cloudy
2022-01-01 07:00:00,95.0,41.0,41.0,41.0,100.0,0.0,0,none,7.6,0.0,0.0,1025.0,50.0,0.6,0.0,0.0,0,Partially cloudy,fog
2022-01-01 08:00:00,99.0,42.8,42.8,42.8,100.0,0.0,0,none,7.2,2.2,73.5,1026.0,89.2,1.2,20.7,0.1,0,Partially cloudy,partly-cloudy-day
2022-01-01 09:00:00,133.0,44.4,44.4,44.3,99.59,0.0,0,none,6.9,0.0,0.0,1026.0,71.3,1.2,142.6,0.5,1,Partially cloudy,partly-cloudy-day
2022-01-01 10:00:00,133.0,51.8,51.8,44.6,76.36,0.0,0,none,7.6,2.2,184.2,1026.0,28.0,2.5,380.3,1.4,4,Partially cloudy,partly-cloudy-day
2022-01-01 11:00:00,111.0,57.2,57.2,44.6,62.72,0.0,0,none,10.1,3.4,80.0,1025.0,28.0,3.1,520.3,1.9,5,Partially cloudy,partly-cloudy-day
2022-01-01 12:00:00,68.0,60.6,60.6,42.8,51.85,0.0,0,none,14.1,3.9,134.0,1023.0,28.0,3.4,643.0,2.3,6,Partially cloudy,partly-cloudy-day
2022-01-01 13:00:00,43.0,62.6,62.6,39.2,42.03,0.0,0,none,14.3,3.4,270.0,1022.0,28.0,5.0,607.4,2.2,6,Partially cloudy,partly-cloudy-day
2022-01-01 14:00:00,22.0,62.6,62.6,37.4,39.17,0.0,0,none,14.8,3.4,290.0,1021.0,28.0,5.0,609.1,2.2,6,Partially cloudy,partly-cloudy-day
2022-01-01 15:00:00,29.0,60.6,60.6,42.2,50.73,0.0,0,none,14.8,4.8,294.0,1021.0,28.0,5.0,496.4,1.8,5,Partially cloudy,partly-cloudy-day
2022-01-01 16:00:00,18.0,57.2,57.2,42.8,58.55,0.0,0,none,14.8,8.1,280.0,1021.0,28.0,5.0,330.9,1.2,3,Partially cloudy,partly-cloudy-day
2022-01-01 17:00:00,25.0,53.6,53.6,42.8,66.72,0.0,0,none,13.9,5.8,260.0,1022.0,28.0,5.0,162.1,0.6,2,Partially cloudy,partly-cloudy-day
2022-01-01 18:00:00,29.0,51.9,51.9,44.5,75.56,0.0,0,none,12.5,5.4,256.0,1023.0,28.0,5.0,15.4,0.1,0,Partially cloudy,partly-cloudy-night
2022-01-01 19:00:00,37.0,50.0,50.0,42.8,76.19,0.0,0,none,10.5,3.4,250.0,1023.0,28.0,4.3,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-01 20:00:00,55.0,50.0,50.0,44.6,81.62,0.0,0,none,9.2,2.2,237.3,1024.0,28.0,4.3,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-01 21:00:00,74.0,49.3,48.7,44.4,83.16,0.0,0,none,7.4,3.2,50.0,1024.0,28.0,4.3,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-01 22:00:00,110.0,46.4,46.4,44.6,93.4,0.0,0,none,6.3,2.2,271.3,1024.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-01 23:00:00,131.0,46.4,46.4,44.6,93.4,0.0,0,none,6.3,2.2,312.7,1023.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 00:00:00,134.0,44.9,44.9,43.4,94.13,0.0,0,none,6.0,2.7,84.0,1023.0,28.0,3.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 01:00:00,89.0,42.8,42.8,42.8,100.0,0.0,0,none,6.9,2.2,270.9,1023.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 02:00:00,59.0,42.8,41.2,41.0,93.3,0.0,0,none,6.5,3.4,80.0,1023.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 03:00:00,76.0,41.7,38.5,41.3,98.76,0.0,0,none,6.5,4.9,80.0,1023.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 04:00:00,71.0,41.0,41.0,41.0,100.0,0.0,0,none,6.5,0.0,0.0,1022.0,28.0,1.9,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 05:00:00,57.0,41.0,41.0,41.0,100.0,0.0,0,none,6.9,2.2,98.7,1023.0,28.0,1.9,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 06:00:00,69.0,39.9,39.9,39.6,98.75,0.0,0,none,7.8,1.4,60.0,1023.0,28.0,1.9,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 07:00:00,69.0,41.0,41.0,41.0,100.0,0.0,0,none,8.5,2.2,98.8,1023.0,28.0,1.2,0.0,0.0,0,Partially cloudy,partly-cloudy-day
2022-01-02 08:00:00,86.0,44.6,44.6,42.8,93.35,0.0,0,none,8.5,2.2,83.2,1024.0,28.0,1.2,37.9,0.1,0,Partially cloudy,partly-cloudy-day
2022-01-02 09:00:00,143.0,46.1,46.1,43.0,89.11,0.0,0,none,8.9,0.0,0.0,1025.0,28.0,1.5,211.5,0.8,2,Partially cloudy,partly-cloudy-day
2022-01-02 10:00:00,106.0,57.2,57.2,46.4,67.15,0.0,0,none,9.2,0.0,0.0,1025.0,28.0,2.5,407.7,1.5,4,Partially cloudy,partly-cloudy-day
2022-01-02 11:00:00,129.0,59.0,59.0,44.6,58.8,0.0,0,none,10.3,3.4,80.0,1024.0,28.0,2.5,559.1,2.0,6,Partially cloudy,partly-cloudy-day
2022-01-02 12:00:00,71.0,62.3,62.3,44.6,52.31,0.0,0,none,11.2,3.4,129.0,1022.0,28.1,3.2,650.4,2.3,7,Partially cloudy,partly-cloudy-day
2022-01-02 13:00:00,31.0,64.4,64.4,39.2,39.46,0.0,0,none,12.8,4.7,170.0,1021.0,28.0,5.0,615.4,2.2,6,Partially cloudy,partly-cloudy-day
2022-01-02 14:00:00,27.0,64.4,64.4,42.8,45.36,0.0,0,none,12.3,2.2,223.1,1020.0,28.0,5.0,506.7,1.8,5,Partially cloudy,partly-cloudy-day
2022-01-02 15:00:00,23.0,61.6,61.6,42.8,49.9,0.0,0,none,13.0,3.6,89.0,1020.0,28.1,5.0,447.5,1.6,4,Partially cloudy,partly-cloudy-day
2022-01-02 16:00:00,35.0,59.0,59.0,42.8,54.89,0.0,0,none,15.4,6.9,280.0,1020.0,28.0,5.0,259.4,0.9,3,Partially cloudy,partly-cloudy-day
2022-01-02 17:00:00,30.0,55.4,55.4,44.6,66.94,0.0,0,none,15.2,5.8,260.0,1021.0,88.0,5.0,126.7,0.5,1,Partially cloudy,partly-cloudy-day
2022-01-02 18:00:00,32.0,53.6,53.6,44.8,71.89,0.0,0,none,12.3,5.8,258.0,1021.0,44.1,5.0,14.6,0.1,0,Partially cloudy,partly-cloudy-night
2022-01-02 19:00:00,35.0,53.6,53.6,42.8,66.72,0.0,0,none,10.3,2.2,230.3,1022.0,89.2,5.0,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 20:00:00,61.0,50.0,50.0,42.8,76.19,0.0,0,none,8.1,3.4,150.0,1022.0,28.0,4.3,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 21:00:00,99.0,49.6,49.6,40.8,71.61,0.0,0,none,6.3,2.9,110.0,1022.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 22:00:00,122.0,46.4,46.4,44.6,93.4,0.0,0,none,5.4,0.0,0.0,1022.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-02 23:00:00,144.0,46.4,45.3,42.8,87.2,0.0,0,none,6.3,3.4,140.0,1022.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 00:00:00,125.0,46.0,46.0,42.9,88.99,0.0,0,none,7.2,2.2,160.0,1022.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 01:00:00,85.0,44.6,43.2,42.8,93.35,0.0,0,none,7.8,3.4,100.0,1022.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 02:00:00,83.0,44.6,44.6,42.8,93.35,0.0,0,none,7.2,0.0,267.2,1021.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 03:00:00,70.0,43.4,43.4,42.9,98.36,0.0,0,none,6.9,2.2,224.5,1021.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 04:00:00,65.0,41.0,41.0,41.0,100.0,0.0,0,none,7.2,0.0,0.0,1020.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 05:00:00,64.0,41.0,41.0,41.0,100.0,0.0,0,none,7.4,2.2,145.5,1021.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 06:00:00,62.0,40.8,40.8,40.3,97.94,0.0,0,none,8.1,2.7,106.0,1021.0,28.1,2.9,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 07:00:00,79.0,41.0,41.0,41.0,100.0,0.0,0,none,8.3,0.0,0.0,1021.0,28.0,1.2,0.0,0.0,0,Partially cloudy,partly-cloudy-day
2022-01-03 08:00:00,92.0,46.4,46.4,42.8,87.2,0.0,0,none,9.4,0.0,68.1,1022.0,28.0,1.2,25.0,0.1,0,Partially cloudy,partly-cloudy-day
2022-01-03 09:00:00,131.0,46.6,46.6,43.3,88.51,0.0,0,none,10.5,0.0,359.0,1023.0,28.1,1.2,141.0,0.5,1,Partially cloudy,partly-cloudy-day
2022-01-03 10:00:00,141.0,55.4,55.4,44.6,66.94,0.0,0,none,10.1,2.2,85.2,1023.0,28.0,1.9,321.8,1.2,3,Partially cloudy,partly-cloudy-day
2022-01-03 11:00:00,108.0,60.8,60.8,44.6,55.15,0.0,0,none,8.5,3.4,170.0,1021.0,28.0,3.1,523.1,1.9,5,Partially cloudy,partly-cloudy-day
2022-01-03 12:00:00,82.0,62.6,62.6,39.2,42.03,0.0,0,none,10.7,3.4,270.0,1019.0,28.0,3.7,625.2,2.3,6,Partially cloudy,partly-cloudy-day
2022-01-03 13:00:00,46.0,64.4,64.4,37.4,36.78,0.0,0,none,12.8,4.7,210.0,1018.0,28.0,4.3,617.5,2.2,6,Partially cloudy,partly-cloudy-day
2022-01-03 14:00:00,18.0,62.6,62.6,39.2,42.03,0.0,0,none,13.6,5.8,230.0,1018.0,89.2,5.0,495.1,1.8,5,Partially cloudy,partly-cloudy-day
2022-01-03 15:00:00,37.0,61.7,61.7,43.0,50.27,0.0,0,none,14.8,6.3,250.0,1018.0,56.1,5.0,476.5,1.7,5,Partially cloudy,partly-cloudy-day
2022-01-03 16:00:00,34.0,59.0,59.0,41.0,51.21,0.0,0,none,15.2,6.9,270.0,1018.0,28.0,5.0,315.5,1.1,3,Partially cloudy,partly-cloudy-day
2022-01-03 17:00:00,30.0,55.4,55.4,41.0,58.3,0.0,0,none,14.3,8.1,270.0,1019.0,28.0,5.0,159.2,0.6,2,Partially cloudy,partly-cloudy-day
2022-01-03 18:00:00,34.0,53.4,53.4,44.6,71.86,0.0,0,none,11.6,6.7,266.0,1020.0,28.1,5.0,16.4,0.1,0,Partially cloudy,partly-cloudy-night
2022-01-03 19:00:00,43.0,51.8,51.8,42.8,71.28,0.0,0,none,9.2,2.2,219.8,1021.0,28.0,5.0,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 20:00:00,74.0,50.0,50.0,44.6,81.62,0.0,0,none,7.2,2.2,208.3,1021.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 21:00:00,132.0,49.6,49.6,44.7,83.28,0.0,0,none,4.7,2.7,72.0,1021.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 22:00:00,152.0,46.4,45.3,44.6,93.4,0.0,0,none,4.3,3.4,70.0,1022.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-03 23:00:00,190.0,46.4,45.3,44.6,93.4,0.0,0,none,5.4,3.4,100.0,1021.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 00:00:00,160.0,45.7,43.2,43.7,92.62,0.0,0,none,6.3,4.9,100.0,1021.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 01:00:00,100.0,44.6,43.2,42.8,93.35,0.0,0,none,7.2,3.4,90.0,1021.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 02:00:00,91.0,42.8,42.8,42.8,100.0,0.0,0,none,5.4,2.2,251.9,1020.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 03:00:00,76.0,42.9,42.9,42.8,99.59,0.0,0,none,5.8,0.0,0.0,1020.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 04:00:00,70.0,42.8,42.8,42.8,100.0,0.0,0,none,6.0,0.0,0.0,1020.0,28.0,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 05:00:00,66.0,40.9,39.0,42.7,100.0,0.0,0,none,6.5,3.4,70.0,1020.0,28.0,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 06:00:00,89.0,41.0,41.0,40.6,98.35,0.0,0,none,6.7,1.4,120.0,1021.0,28.0,2.2,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 07:00:00,85.0,41.0,39.1,41.0,100.0,0.0,0,none,6.7,3.4,90.0,1022.0,28.0,1.2,0.0,0.0,0,Partially cloudy,partly-cloudy-day
2022-01-04 08:00:00,108.0,46.4,46.4,44.6,93.4,0.0,0,none,8.3,0.0,71.3,1023.0,28.0,1.2,26.3,0.1,0,Partially cloudy,partly-cloudy-day
2022-01-04 09:00:00,145.0,46.0,46.0,43.1,89.49,0.0,0,none,9.2,0.9,120.0,1023.0,28.0,1.5,148.3,0.5,1,Partially cloudy,partly-cloudy-day
2022-01-04 10:00:00,112.0,55.4,55.4,44.6,66.94,0.0,0,none,8.9,2.2,163.7,1022.0,28.0,1.9,349.4,1.3,3,Partially cloudy,partly-cloudy-day
2022-01-04 11:00:00,127.0,59.0,59.0,42.8,54.89,0.0,0,none,10.5,2.2,204.3,1021.0,28.0,3.1,510.9,1.8,5,Partially cloudy,partly-cloudy-day
2022-01-04 12:00:00,52.0,60.9,60.9,43.3,52.33,0.0,0,none,11.6,0.9,120.0,1020.0,28.0,3.4,631.2,2.3,6,Partially cloudy,partly-cloudy-day
2022-01-04 13:00:00,42.0,64.4,64.4,41.0,42.32,0.0,0,none,13.2,3.4,280.0,1019.0,28.0,5.0,570.4,2.1,6,Partially cloudy,partly-cloudy-day
2022-01-04 14:00:00,45.0,64.4,64.4,42.8,45.36,0.0,0,none,13.6,6.9,270.0,1018.0,28.0,5.0,539.1,1.9,5,Partially cloudy,partly-cloudy-day
2022-01-04 15:00:00,37.0,61.9,61.9,45.5,54.97,0.0,0,none,13.9,7.8,274.0,1019.0,38.2,5.0,430.0,1.5,4,Partially cloudy,partly-cloudy-day
2022-01-04 16:00:00,27.0,59.0,59.0,42.8,54.89,0.0,0,none,13.6,8.1,260.0,1019.0,50.0,4.3,298.7,1.1,3,Partially cloudy,partly-cloudy-day
2022-01-04 17:00:00,26.0,55.5,55.5,32.1,40.88,0.0,0,none,13.4,4.7,230.0,1019.0,89.2,4.3,143.5,0.5,1,Partially cloudy,partly-cloudy-day
2022-01-04 18:00:00,40.0,54.7,54.7,44.8,69.21,0.0,0,none,9.8,6.5,220.0,1020.0,56.0,4.7,16.1,0.1,0,Partially cloudy,partly-cloudy-night
2022-01-04 19:00:00,40.0,51.8,51.8,41.0,66.51,0.0,0,none,7.6,4.7,160.0,1021.0,28.0,4.3,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 20:00:00,38.0,50.0,50.0,41.0,71.09,0.0,0,none,7.2,2.2,195.3,1021.0,28.0,4.3,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 21:00:00,82.0,49.6,49.6,43.1,78.21,0.0,0,none,6.5,2.7,90.0,1021.0,16.0,4.1,0.0,0.0,0,Clear,clear-night
2022-01-04 22:00:00,87.0,48.2,48.2,44.6,87.29,0.0,0,none,5.4,2.2,209.4,1021.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-04 23:00:00,108.0,48.2,48.2,44.6,87.29,0.0,0,none,6.5,2.2,196.7,1022.0,89.2,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 00:00:00,77.0,47.1,47.1,44.6,91.16,0.0,0,none,8.1,2.7,94.0,1021.0,56.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 01:00:00,67.0,46.4,46.4,44.6,93.4,0.0,0,none,9.2,2.2,241.3,1021.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 02:00:00,56.0,44.6,44.6,44.6,100.0,0.0,0,none,5.4,2.2,218.5,1021.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 03:00:00,79.0,44.6,43.2,44.6,100.0,0.0,0,none,6.7,3.4,170.0,1020.0,28.0,2.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 04:00:00,57.0,42.8,42.8,42.8,100.0,0.0,0,none,6.7,2.2,67.2,1020.0,25.0,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 05:00:00,72.0,42.8,42.8,42.8,100.0,0.0,0,none,6.3,0.0,93.0,1020.0,28.0,1.9,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 06:00:00,67.0,44.6,44.6,44.6,100.0,0.0,0,none,6.7,0.0,0.0,1021.0,89.2,1.9,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 07:00:00,90.0,44.6,43.2,42.8,93.35,0.0,0,none,6.7,3.4,130.0,1021.0,89.2,1.2,0.0,0.0,0,Partially cloudy,partly-cloudy-day
2022-01-05 08:00:00,131.0,48.2,48.2,46.4,93.45,0.0,0,none,6.5,2.2,148.8,1022.0,89.2,1.9,23.7,0.1,0,Partially cloudy,partly-cloudy-day
2022-01-05 09:00:00,116.0,53.6,53.6,46.4,76.52,0.0,0,none,7.2,2.2,136.5,1023.0,89.2,1.9,143.9,0.5,1,Partially cloudy,partly-cloudy-day
2022-01-05 10:00:00,99.0,57.2,57.2,46.4,67.15,0.0,0,none,7.2,3.4,200.0,1023.0,50.0,2.5,294.7,1.1,3,Partially cloudy,partly-cloudy-day
2022-01-05 11:00:00,98.0,62.6,62.6,44.6,51.75,0.0,0,none,8.1,2.2,185.3,1022.0,89.2,3.7,398.3,1.4,4,Partially cloudy,partly-cloudy-day
2022-01-05 12:00:00,90.0,62.6,62.6,42.8,48.31,0.0,0,none,11.2,3.4,300.0,1020.0,50.0,3.7,545.4,2.0,5,Partially cloudy,partly-cloudy-day
2022-01-05 13:00:00,61.0,62.6,62.6,44.6,51.75,0.0,0,none,11.6,3.4,120.0,1018.0,89.2,3.7,420.2,1.5,4,Partially cloudy,partly-cloudy-day
2022-01-05 14:00:00,67.0,62.6,62.6,42.8,48.31,0.0,0,none,11.4,2.2,216.2,1018.0,89.2,3.7,480.8,1.7,5,Partially cloudy,partly-cloudy-day
2022-01-05 15:00:00,52.0,61.2,61.2,47.3,60.24,0.0,0,none,11.4,3.2,269.0,1018.0,71.2,3.7,357.8,1.3,4,Partially cloudy,partly-cloudy-day
2022-01-05 16:00:00,52.0,55.4,55.4,46.4,71.66,0.0,0,none,14.1,9.2,260.0,1019.0,50.0,3.7,236.8,0.9,2,Partially cloudy,partly-cloudy-day
2022-01-05 17:00:00,39.0,55.4,55.4,46.4,71.66,0.0,0,none,14.5,9.2,270.0,1020.0,89.2,3.7,129.8,0.5,1,Partially cloudy,partly-cloudy-day
2022-01-05 18:00:00,33.0,53.6,53.6,48.6,82.88,0.0,0,none,12.1,10.7,306.0,1020.0,57.9,3.7,16.0,0.1,0,Partially cloudy,partly-cloudy-night
2022-01-05 19:00:00,41.0,51.8,51.8,48.2,87.48,0.0,0,none,9.4,3.4,250.0,1020.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 20:00:00,57.0,51.8,51.8,48.2,87.48,0.0,0,none,8.7,0.0,0.0,1021.0,28.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 21:00:00,102.0,50.9,50.9,48.3,90.93,0.0,0,none,6.7,4.7,70.0,1021.0,28.0,3.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 22:00:00,100.0,50.0,50.0,48.2,93.5,0.0,0,none,6.7,0.0,0.0,1022.0,28.0,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-05 23:00:00,114.0,48.2,47.3,48.2,100.0,0.0,0,none,7.2,3.4,100.0,1022.0,89.2,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 00:00:00,69.0,48.5,46.6,47.0,94.22,0.0,0,none,6.9,4.9,100.0,1022.0,83.2,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 01:00:00,75.0,48.3,48.3,46.5,93.46,0.0,0,none,8.9,0.0,265.6,1019.0,90.0,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 02:00:00,62.0,48.2,47.3,46.4,93.45,0.0,0,none,7.6,3.4,100.0,1021.0,89.2,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 03:00:00,62.0,48.0,48.0,47.5,98.0,0.0,0,none,7.6,2.0,60.0,1020.0,83.2,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 04:00:00,66.0,48.2,48.2,48.2,100.0,0.0,0,none,9.8,2.2,356.2,1020.0,89.2,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 05:00:00,66.0,46.4,45.3,46.4,100.0,0.0,0,none,10.1,3.4,90.0,1020.0,89.2,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 06:00:00,61.0,46.5,44.2,46.0,97.99,0.0,0,none,7.4,4.9,90.0,1021.0,83.2,2.5,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 07:00:00,77.0,48.2,48.2,48.2,100.0,0.0,0,none,4.9,2.2,283.4,1021.0,89.2,1.2,0.0,0.0,0,Partially cloudy,partly-cloudy-day
2022-01-06 08:00:00,96.0,51.8,51.8,50.0,93.55,0.0,0,none,4.3,2.2,288.3,1022.0,50.0,1.2,25.9,0.1,0,Partially cloudy,partly-cloudy-day
2022-01-06 09:00:00,111.0,51.1,51.1,46.4,83.98,0.0,0,none,7.8,2.7,46.0,1023.0,65.3,1.2,139.8,0.5,1,Partially cloudy,partly-cloudy-day
2022-01-06 10:00:00,138.0,59.0,59.0,50.0,72.04,0.0,0,none,9.8,3.4,240.0,1023.0,89.2,1.9,355.1,1.3,4,Partially cloudy,partly-cloudy-day
2022-01-06 11:00:00,130.0,60.8,60.8,46.4,59.04,0.0,0,none,13.0,2.2,238.3,1022.0,89.2,2.5,441.0,1.6,4,Partially cloudy,partly-cloudy-day
2022-01-06 12:00:00,38.0,61.3,61.3,47.1,59.53,0.0,0,none,16.1,5.1,314.0,1019.0,68.0,3.2,512.0,1.8,5,Partially cloudy,partly-cloudy-day
2022-01-06 13:00:00,31.0,64.4,64.4,42.8,45.36,0.0,0,none,13.6,4.7,300.0,1018.0,50.0,6.2,401.8,1.4,4,Partially cloudy,partly-cloudy-day
2022-01-06 14:00:00,13.0,62.6,62.6,41.0,45.07,0.0,0,none,11.2,11.4,290.0,1017.0,89.2,6.2,450.9,1.6,5,Partially cloudy,partly-cloudy-day
2022-01-06 15:00:00,20.0,63.5,63.5,44.7,50.24,0.0,0,none,14.3,9.6,302.0,1017.0,83.1,6.2,509.6,1.8,5,Partially cloudy,partly-cloudy-day
2022-01-06 16:00:00,15.0,60.8,60.8,44.6,55.15,0.0,0,none,14.3,9.2,280.0,1018.0,50.0,6.2,352.4,1.3,4,Partially cloudy,partly-cloudy-day
2022-01-06 17:00:00,18.0,57.2,57.2,44.6,62.72,0.0,0,none,15.2,5.8,290.0,1018.0,89.2,6.2,158.6,0.6,2,Partially cloudy,partly-cloudy-day
2022-01-06 18:00:00,24.0,57.0,57.0,46.4,67.52,0.0,0,none,12.5,5.1,298.0,1019.0,83.2,5.5,17.8,0.1,0,Partially cloudy,partly-cloudy-night
2022-01-06 19:00:00,45.0,55.4,55.4,48.2,76.68,0.0,0,none,11.0,4.7,200.0,1020.0,89.2,4.3,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 20:00:00,51.0,55.4,55.4,50.0,82.01,0.0,0,none,10.3,2.2,241.6,1021.0,89.2,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 21:00:00,44.0,54.9,54.9,49.0,80.67,0.0,0,none,8.9,5.0,240.0,1022.0,83.2,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 22:00:00,35.0,53.6,53.6,48.2,81.88,0.0,0,none,8.7,2.2,244.1,1022.0,88.0,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-06 23:00:00,34.0,53.6,53.6,50.0,87.57,0.0,0,none,8.1,2.2,239.6,1021.0,89.2,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-07 00:00:00,28.0,52.5,52.5,48.9,87.51,0.0,0,none,6.9,4.0,96.0,1021.0,83.2,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-07 01:00:00,27.0,51.8,51.8,50.0,93.55,0.0,0,none,4.3,2.2,210.0,1021.0,89.2,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-07 02:00:00,28.0,51.8,51.8,48.2,87.48,0.0,0,none,5.1,10.3,140.0,1021.0,89.2,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-07 03:00:00,32.0,51.6,51.6,49.3,91.69,0.0,0,none,6.9,0.0,0.0,1020.0,83.2,3.7,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-07 04:00:00,31.0,51.8,51.8,50.0,93.55,0.0,0,none,6.5,3.4,330.0,1020.0,89.2,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-07 05:00:00,38.0,51.8,51.8,50.0,93.55,0.0,0,none,5.1,3.4,140.0,1020.0,89.2,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-07 06:00:00,33.0,50.0,50.0,49.0,96.08,0.0,0,none,6.9,6.9,110.0,1020.0,83.1,3.1,0.0,0.0,0,Partially cloudy,partly-cloudy-night
2022-01-07 07:00:00,40.0,50.0,50.0,50.0,100.0,0.0,0,none,7.2,2.2,83.1,1022.0,89.2,1.9,0.0,0.0,0,Partially cloudy,partly-cloudy-day
2022-01-07 08:00:00,73.0,53.6,53.6,50.0,87.57,0.0,0,none,5.6,3.4,60.0,1023.0,89.2,1.9,14.7,0.1,0,Partially cloudy,partly-cloudy-day
2022-01-07 09:00:00,91.0,54.8,54.8,49.5,82.18,0.0,0,none,6.0,3.4,76.0,1023.0,83.2,2.1,111.5,0.4,1,Partially cloudy,partly-cloudy-day
